UUID,Date,Sentiment_score,Lsa_summary
7a30f3b6-4dd8-496e-8726-f67fdac2a2fc,2023-07-12T08:00:00.000+08:00,2,"Alcoa (AA) to Report Q2 Earnings: What's in the Offing?. Alcoa Corporation AA is scheduled to release second-quarter 2023 results on Jul 19, after market close."
88ceea19-3625-4900-81bc-452cf607a856,2023-07-12T08:00:00.000+08:00,2,"Analysts Estimate Alcoa (AA) to Report a Decline in Earnings: What to Look Out for. Wall Street expects a year-over-year decline in earnings on lower revenues when Alcoa (AA) reports results for the quarter ended June 2023. While this widely-known consensus outlook is important in gauging the company's earnings picture, a powerful factor that could impact its near-term stock price is how the actual results compare to these estimates."
f479ecd2-04e5-444d-918b-1b983d429923,2023-07-07T08:00:00.000+08:00,4,"That amounts to about 74.2% of HUM's average daily trading volume over the past month of 1.7 million shares. Particularly high volume was seen for the $430 strike put option expiring July 14, 2023, with 1,648 contracts trading so far today, representing approximately 164,800 underlying shares of HUM. Below is a chart showing HUM's trailing twelve month trading history, with the $430 strike highlighted in orange:"
17d29cca-a50f-4f6e-9221-9c62d295790c,2023-07-06T08:00:00.000+08:00,3,"Alcoa (AA) Price Target Decreased by 7.57% to 46.42. The average one-year price target for Alcoa (NYSE:AA) has been revised to 46.42 / share. This is an decrease of 7.57% from the prior estimate of 50.22 dated June 1, 2023."
7827f031-d323-42a8-9587-60ac1e4a3876,2023-07-06T08:00:00.000+08:00,1,COLUMN-Europe adds aluminium to its critical raw materials list: Andy Home. By Andy Home
51af18b2-48b2-4e72-bf03-30f5f160b2b7,2023-07-06T08:00:00.000+08:00,5,COLUMN-Europe adds aluminium to its critical raw materials list: Andy Home. By Andy Home
253afa5f-1efe-41f9-9830-8aafb0277618,2023-07-04T08:00:00.000+08:00,2,"Below is Validea's guru fundamental report for ALCOA CORP (AA). Of the 22 guru strategies we follow, AA rates highest using our Price/Sales Investor model based on the published strategy of Kenneth Fisher. This value strategy rewards stocks with low P/S ratios, long-term profit growth, strong free cash flow and consistent profit margins."
cca8446b-ae3e-4370-8b15-1f963276db18,2023-06-30T08:00:00.000+08:00,3,"Alcoa (AA) Gains But Lags Market: What You Should Know. In the latest trading session, Alcoa (AA) closed at $33.93, marking a +0.5% move from the previous day. Elsewhere, the Dow gained 0.84%, while the tech-heavy Nasdaq lost 2.24%."
2d2bd60d-7eab-45af-af00-17d290edba8f,2023-06-23T08:00:00.000+08:00,3,"Alcoa (AA) Dips More Than Broader Markets: What You Should Know. In the latest trading session, Alcoa (AA) closed at $32.84, marking a -1.71% move from the previous day. This change lagged the S&P 500's 0.77% loss on the day."
49c4ab6b-45d3-4966-8170-4069e9f5f44c,2023-06-22T08:00:00.000+08:00,1,"Interesting AA Put And Call Options For August 4th. Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the August 4th expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new August 4th contracts and identified one put and one call contract of particular interest."
9eedceff-efe4-48e4-b3cc-304cbf9e3f4d,2023-06-22T08:00:00.000+08:00,2,"Interesting AA Put And Call Options For August 4th. Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the August 4th expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new August 4th contracts and identified one put and one call contract of particular interest."
ae735eab-fee3-402b-84c7-b55beb915c4e,2023-06-15T08:00:00.000+08:00,2,"Validea's Top 5 Materials Stocks Based On Warren Buffett - 6/15/2023. The following are the top rated Materials stocks according to Validea's Patient Investor model based on the published strategy of Warren Buffett. This strategy seeks out firms with long-term, predictable profitability and low debt that trade at reasonable valuations."
77886ddf-ecf1-4131-a496-cb82af568a4a,2023-06-15T08:00:00.000+08:00,1,"We Did The Math MDY Can Go To $534. Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itself. For the SPDR S&P MIDCAP 400 ETF Trust ETF (Symbol: MDY), we found that the implied analyst target price for the ETF based upon its underlying holdings is $533.61 per unit."
1f8079df-281a-4127-904c-62a830aa55c3,2023-06-14T08:00:00.000+08:00,3,"Alcoa (AA) Stock Sinks As Market Gains: What You Should Know. Alcoa (AA) closed at $36.13 in the latest trading session, marking a -1.55% move from the prior day. This move lagged the S&P 500's daily gain of 0.08%."
98e92277-7093-45d7-8298-412feb3ecc20,2023-06-13T08:00:00.000+08:00,4,"Global aluminium producer cuts Q3 premium offer to $170/T from initial $180/T -sources. TOKYO, June 13 (Reuters) - A major global aluminium producer has lowered its offer of a premium for Japanese buyers to $170 per tonne for July-September primary metal shipments from its initial level of $180, two sources directly involved in quarterly pricing talks said."
a7d7649d-47f9-41de-9aa7-c9385ab2709c,2023-06-13T08:00:00.000+08:00,5,"That amounts to about 45.5% of GNRC's average daily trading volume over the past month of 825,305 shares. Especially high volume was seen for the $130 strike call option expiring July 21, 2023, with 162 contracts trading so far today, representing approximately 16,200 underlying shares of GNRC. Below is a chart showing GNRC's trailing twelve month trading history, with the $130 strike highlighted in orange:"
34bb6bd6-259b-4e19-b6ba-142f8253d039,2023-06-08T08:00:00.000+08:00,2,"Interesting AA Put And Call Options For July 28th. Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the July 28th expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new July 28th contracts and identified one put and one call contract of particular interest."
be988cf9-ceec-44d5-a344-2075e236c8f8,2023-06-02T08:00:00.000+08:00,3,"Below is Validea's guru fundamental report for ALCOA CORP (AA). Of the 22 guru strategies we follow, AA rates highest using our Price/Sales Investor model based on the published strategy of Kenneth Fisher. This value strategy rewards stocks with low P/S ratios, long-term profit growth, strong free cash flow and consistent profit margins."
30f9d161-f157-4f14-93f3-bb563d853126,2023-06-02T08:00:00.000+08:00,4,"That amounts to about 85.9% of IRBT's average daily trading volume over the past month of 560,140 shares. Especially high volume was seen for the $45 strike call option expiring June 16, 2023, with 2,798 contracts trading so far today, representing approximately 279,800 underlying shares of IRBT. Below is a chart showing IRBT's trailing twelve month trading history, with the $45 strike highlighted in orange:"
826baac7-39e7-4efb-848d-479d493e6be2,2023-05-31T08:00:00.000+08:00,1,"Pre-Market Most Active for May 31, 2023 : AI, SQQQ, TQQQ, PLTR, SOFI, TSLA, NVDA, AAL, NIO, TAL, BBAI, AAP. The NASDAQ 100 Pre-Market Indicator is down -68.1 to 14,286.89. The total Pre-Market volume is currently 24,495,982 shares traded."
ccfd9a7e-fb99-4b6b-8216-6b5e7fdbc121,2023-05-30T08:00:00.000+08:00,2,"In trading on Tuesday, shares of Alcoa Corporation (Symbol: AA) entered into oversold territory, changing hands as low as $32.07 per share. We define oversold territory using the Relative Strength Index, or RSI, which is a technical analysis indicator used to measure momentum on a scale of zero to 100. A stock is considered to be oversold if the RSI reading falls below 30."
a8d7f70b-fbde-4641-a028-d864d6b2d013,2023-05-26T08:00:00.000+08:00,2,"Global aluminium producer seeks Q3 premium of $165/T from Japan buyers -sources. TOKYO, May 26 (Reuters) - A global aluminium producer has offered Japanese buyers a premium of $165 per tonne for July-September primary metal shipments, up 27%-32% from the current quarter, three sources directly involved in quarterly pricing talks said on Friday."
ceeb20c5-ae27-498d-8c17-dac595cf1550,2023-05-25T08:00:00.000+08:00,1,"Alcoa (AA) Stock Sinks As Market Gains: What You Should Know. Alcoa (AA) closed at $33.79 in the latest trading session, marking a -1.63% move from the prior day. This move lagged the S&P 500's daily gain of 0.88%."
c6fdd6a5-4046-48d4-8f3a-0bf7f9f23566,2023-05-18T08:00:00.000+08:00,3,Alcoa : United Steelworkers Members Ratify Labor Agreement. (RTTNews) - Alcoa Corp. (AA) said that members of the United Steelworkers have ratified a new collective bargaining agreement that covers employees at its aluminum smelters in the United States.
79293552-85a9-4743-a0a0-cd099343e38d,2023-05-18T08:00:00.000+08:00,4,"Below is Validea's guru fundamental report for ALCOA CORP (AA). Of the 22 guru strategies we follow, AA rates highest using our Price/Sales Investor model based on the published strategy of Kenneth Fisher. This value strategy rewards stocks with low P/S ratios, long-term profit growth, strong free cash flow and consistent profit margins."
62d3d93f-47f9-4ed4-857e-51c21fcc8df2,2023-05-17T08:00:00.000+08:00,3,"That number works out to 49.1% of MA's average daily trading volume over the past month, of 2.4 million shares. Particularly high volume was seen for the $380 strike put option expiring May 19, 2023, with 567 contracts trading so far today, representing approximately 56,700 underlying shares of MA. Below is a chart showing MA's trailing twelve month trading history, with the $380 strike highlighted in orange:"
e83d2f8c-f2c8-4513-b1ce-cf88756881ec,2023-05-15T08:00:00.000+08:00,2,"PICK, STLD, CLF, AA: Large Outflows Detected at ETF. Looking today at week-over-week shares outstanding changes among the universe of ETFs covered at ETF Channel, one standout is the iShares MSCI Global Metals & Mining Producers ETF (Symbol: PICK) where we have detected an approximate $61.7 million dollar outflow -- that's a 4.3% decrease week over week (from 36,400,000 to 34,850,000). For a complete list of holdings, visit the PICK Holdings page » The chart below shows the one year price performance of PICK, versus its 200 day moving average:"
0baae3a0-23f8-46e3-b0c7-718b23aee95e,2023-05-15T08:00:00.000+08:00,4,"How The Pieces Add Up: QUS Targets $131. Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itself. For the SPDR MSCI USA StrategicFactors ETF (Symbol: QUS), we found that the implied analyst target price for the ETF based upon its underlying holdings is $131.46 per unit."
a5033524-6efa-47be-9ba1-7b054b10e66b,2023-05-15T08:00:00.000+08:00,3,Alcoa signs 8-year alumina supply deal with Emirates Global Aluminium. Alcoa to become EGA's largest third-party alumina supplier
674605d6-ac67-49d5-934c-fd75a01e8ded,2023-05-11T08:00:00.000+08:00,5,Alcoa Reaches Tentative Agreement With United Steelworkers For Employees At Two U.S. Locations. (RTTNews) - Alcoa Corp. (AA) announced Thursday that it has reached a tentative agreement with the United Steelworkers on a new three-year labor agreement for employees at two U.S. locations.
c25e769c-a714-441b-bef8-2e4ed210875a,2023-05-11T08:00:00.000+08:00,4,"Credit Suisse Upgrades Alcoa (AA). Fintel reports that on May 11, 2023, Credit Suisse upgraded their outlook for Alcoa (NYSE:AA) from Neutral to Outperform ."
6daf0bf7-42a6-4298-b4d0-5d6a5a239591,2023-05-08T08:00:00.000+08:00,2,"Despite the strong jobs numbers for April, the overall economic outlook heading toward the second half of the year remains grim. Against a backdrop of elevated interest rates and recent bank failures, the odds of a recession hitting later this year are up to 64%. It’s an environment almost tailor-made to keep investors nervous – and looking for ‘recession proof’ sectors."
f36f4832-7540-44e1-93ea-0b35e6874637,2023-05-08T08:00:00.000+08:00,4,"JP Morgan Initiates Coverage of Alcoa (AA) with Overweight Recommendation. Fintel reports that on May 8, 2023, JP Morgan initiated coverage of Alcoa (NYSE:AA) with a Overweight recommendation."
bc44de52-126f-4347-8c42-2fd9485129cb,2023-05-06T08:00:00.000+08:00,3,"Alcoa (AA) Declares $0.10 Dividend. Alcoa said on May 4, 2023 that its board of directors declared a regular quarterly dividend of $0.10 per share ($0.40 annualized). Previously, the company paid $0.10 per share."
aaba239c-2fb9-4767-acc1-2e6af8b670e4,2023-05-05T08:00:00.000+08:00,5,Why Arconic Stock Zoomed This Week. What happened
9aa58424-4430-4a7a-9d44-178cb72398f5,2023-05-04T08:00:00.000+08:00,1,"Below is Validea's guru fundamental report for ALCOA CORP (AA). Of the 22 guru strategies we follow, AA rates highest using our Price/Sales Investor model based on the published strategy of Kenneth Fisher. This value strategy rewards stocks with low P/S ratios, long-term profit growth, strong free cash flow and consistent profit margins."
9c94a841-b0e1-487e-94bf-e585246d456f,2023-05-04T08:00:00.000+08:00,2,"AA June 23rd Options Begin Trading. Investors in Alcoa Corporation (Symbol: AA) saw new options become available today, for the June 23rd expiration. At Stock Options Channel, our YieldBoost formula has looked up and down the AA options chain for the new June 23rd contracts and identified one put and one call contract of particular interest."
332d8b1d-60bf-4f31-a913-5a3418e4ef1a,2023-04-27T08:00:00.000+08:00,1,"There's been a lot of buzz lately about the US potentially heading towards a recession this year. That’s a serious issue, and it should prompt investors to start getting creative in portfolio allocation. One idea is to take advantage of growth-oriented sectors – and to start thinking globally for where to find them."
